Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_1, subsampled at 0.030
146.6 MB loaded in 0.1s
Found KDTree for cloud Area_2, subsampled at 0.030
159.1 MB loaded in 0.1s
Found KDTree for cloud Area_3, subsampled at 0.030
62.6 MB loaded in 0.1s
Found KDTree for cloud Area_4, subsampled at 0.030
144.2 MB loaded in 0.1s
Found KDTree for cloud Area_6, subsampled at 0.030
137.9 MB loaded in 0.1s
Preparing potentials
Done in 0.0s
Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_5, subsampled at 0.030
260.4 MB loaded in 0.2s
Preparing potentials
Done in 0.0s
Preparing reprojection indices for testing
Area_5 done in 0.2s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 43976
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_1.200": 151
[92m"0.480_2.400": 66
Calibration done in 0.0s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 43976
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_1.200": 151
[92m"0.480_2.400": 66
Calibration done in 0.0s
Model Preparation
*****************
Done in 0.9s
Start training
**************
e000-i0000 => L=10.692 acc=  2% / t(ms): 1008.8 1398.9 161.3)
e002-i0162 => L=3.304 acc= 69% / t(ms):   0.7  85.8 124.2)
e002-i0167 => L=3.218 acc= 72% / t(ms):   0.6  84.0 123.2)
e002-i0172 => L=3.289 acc= 65% / t(ms):   0.6  83.9 123.5)
e002-i0177 => L=3.066 acc= 83% / t(ms):   0.6  83.7 123.2)
e002-i0182 => L=3.387 acc= 69% / t(ms):   0.6  84.5 122.7)
e002-i0187 => L=4.087 acc= 58% / t(ms):   0.6  84.5 123.9)
e002-i0192 => L=3.466 acc= 63% / t(ms):   0.5  84.2 123.0)
e002-i0197 => L=3.151 acc= 73% / t(ms):   0.6  87.7 126.8)
e002-i0202 => L=3.560 acc= 64% / t(ms):   0.6  85.4 123.9)
e002-i0207 => L=3.234 acc= 67% / t(ms):   0.6  86.1 123.8)
e002-i0212 => L=3.448 acc= 72% / t(ms):   0.6  85.6 123.0)
e002-i0217 => L=2.934 acc= 77% / t(ms):   0.6  84.7 122.9)
e002-i0223 => L=2.743 acc= 77% / t(ms):   0.5  82.5 121.1)
e002-i0228 => L=3.315 acc= 67% / t(ms):   0.6  83.4 122.3)
e002-i0233 => L=2.870 acc= 82% / t(ms):   0.6  82.4 122.2)
e002-i0238 => L=3.437 acc= 64% / t(ms):   0.6  83.2 123.2)
e002-i0243 => L=3.347 acc= 67% / t(ms):   0.5  83.1 122.9)
e002-i0248 => L=3.319 acc= 75% / t(ms):   0.6  82.5 120.8)
e002-i0253 => L=2.856 acc= 86% / t(ms):   0.6  84.2 124.7)
e002-i0258 => L=3.134 acc= 71% / t(ms):   0.8  85.6 125.5)
e002-i0263 => L=2.922 acc= 78% / t(ms):   0.7  83.8 124.6)
e002-i0268 => L=3.360 acc= 74% / t(ms):   0.7  82.2 124.1)
e002-i0273 => L=3.734 acc= 61% / t(ms):   0.6  83.4 122.5)
e002-i0278 => L=4.289 acc= 50% / t(ms):   0.6  81.5 122.9)
e002-i0284 => L=3.142 acc= 76% / t(ms):   0.6  80.6 121.0)
e002-i0289 => L=2.810 acc= 80% / t(ms):   0.6  81.5 121.3)
e002-i0294 => L=3.681 acc= 59% / t(ms):   0.6  81.3 121.1)
e002-i0299 => L=2.619 acc= 84% / t(ms):   0.5  81.1 121.0)
e002-i0304 => L=3.181 acc= 73% / t(ms):   0.5  82.7 122.6)
e002-i0309 => L=3.138 acc= 73% / t(ms):   0.6  83.2 121.6)
e002-i0314 => L=3.717 acc= 69% / t(ms):   0.6  83.1 124.5)
e002-i0319 => L=2.608 acc= 88% / t(ms):   0.6  82.5 122.7)
e002-i0324 => L=3.374 acc= 64% / t(ms):   0.6  82.5 123.0)
e002-i0329 => L=3.439 acc= 64% / t(ms):   0.6  83.0 121.4)
e002-i0334 => L=2.854 acc= 79% / t(ms):   0.6  83.1 122.2)
e002-i0339 => L=3.214 acc= 72% / t(ms):   0.6  83.0 122.7)
e002-i0344 => L=3.082 acc= 68% / t(ms):   0.6  83.2 120.9)
e002-i0349 => L=3.149 acc= 74% / t(ms):   0.6  83.8 122.6)
e002-i0354 => L=3.093 acc= 73% / t(ms):   0.7  83.3 123.8)
e002-i0359 => L=3.397 acc= 72% / t(ms):   0.6  84.5 124.0)
e002-i0364 => L=2.968 acc= 67% / t(ms):   0.7  82.8 124.0)
e002-i0369 => L=3.238 acc= 73% / t(ms):   0.6  82.3 122.6)
e002-i0374 => L=3.290 acc= 69% / t(ms):   0.6  81.1 121.9)
e002-i0379 => L=3.192 acc= 74% / t(ms):   0.6  81.5 123.5)
e002-i0384 => L=3.700 acc= 65% / t(ms):   0.6  81.3 122.7)
e002-i0389 => L=3.220 acc= 76% / t(ms):   0.6  81.0 121.7)
e002-i0394 => L=2.909 acc= 76% / t(ms):   0.6  82.4 121.9)
e002-i0399 => L=3.212 acc= 69% / t(ms):   0.6  82.5 122.0)
e002-i0404 => L=4.212 acc= 51% / t(ms):   0.6  82.1 121.8)
e002-i0409 => L=3.034 acc= 84% / t(ms):   0.6  81.7 122.7)
e002-i0414 => L=3.293 acc= 65% / t(ms):   0.9  86.2 125.2)
e002-i0419 => L=3.521 acc= 65% / t(ms):   1.2  91.0 128.9)
e002-i0424 => L=3.126 acc= 69% / t(ms):   1.1  94.2 132.4)
e002-i0429 => L=3.120 acc= 75% / t(ms):   0.9  88.9 129.3)
e002-i0434 => L=3.565 acc= 72% / t(ms):   0.8  86.1 126.3)
e002-i0439 => L=3.041 acc= 79% / t(ms):   0.7  84.6 124.1)
e002-i0444 => L=3.299 acc= 73% / t(ms):   0.6  85.2 124.6)
e002-i0449 => L=2.984 acc= 79% / t(ms):   0.6  84.5 124.3)
e002-i0454 => L=3.369 acc= 73% / t(ms):   0.6  84.3 123.0)
e002-i0459 => L=3.442 acc= 71% / t(ms):   0.6  84.6 122.0)
e002-i0464 => L=3.765 acc= 54% / t(ms):   0.5  84.1 122.9)
e002-i0469 => L=2.724 acc= 82% / t(ms):   0.6  82.2 123.1)
e002-i0474 => L=3.532 acc= 70% / t(ms):   0.7  85.8 126.3)
e002-i0479 => L=3.380 acc= 66% / t(ms):   0.6  85.2 125.4)
e002-i0484 => L=3.247 acc= 78% / t(ms):   0.5  83.5 124.1)
e002-i0489 => L=3.220 acc= 72% / t(ms):   0.5  83.0 122.2)
e002-i0494 => L=3.436 acc= 66% / t(ms):   0.5  81.2 122.1)
Validation : 0.0% (timings : 48.36 6.32)
Validation : 22.0% (timings : 31.24 38.31)
Validation : 56.0% (timings : 13.25 50.83)
Validation : 96.0% (timings : 4.83 50.91)
S3DIS mean IoU = 31.0%
e003-i0000 => L=3.685 acc= 56% / t(ms): 7337.9 150.3 236.6)
e003-i0005 => L=3.336 acc= 67% / t(ms):   1.3 104.4 126.4)
e003-i0010 => L=3.668 acc= 58% / t(ms):   1.0  96.1 124.1)
e003-i0015 => L=3.189 acc= 85% / t(ms):   0.8  91.8 122.8)
e003-i0020 => L=3.728 acc= 56% / t(ms):   0.7  90.8 125.5)
e003-i0025 => L=3.759 acc= 53% / t(ms):   0.6  89.1 125.0)
e003-i0030 => L=2.911 acc= 83% / t(ms):   0.6  87.7 124.8)
e003-i0035 => L=3.416 acc= 65% / t(ms):   0.6  86.1 123.6)
e003-i0040 => L=2.853 acc= 78% / t(ms):   0.6  86.0 123.2)
e003-i0045 => L=3.074 acc= 75% / t(ms):   0.5  85.7 123.3)
e003-i0050 => L=3.460 acc= 67% / t(ms):   0.5  83.9 124.4)
e003-i0055 => L=3.497 acc= 72% / t(ms):   0.6  84.8 124.9)
e003-i0060 => L=3.221 acc= 73% / t(ms):   0.6  83.9 125.3)
e003-i0065 => L=2.905 acc= 80% / t(ms):   0.6  83.4 123.9)
e003-i0070 => L=2.955 acc= 82% / t(ms):   0.6  84.1 125.5)
e003-i0076 => L=3.262 acc= 66% / t(ms):   0.6  82.1 122.6)
e003-i0082 => L=3.809 acc= 60% / t(ms):   0.5  81.8 119.5)
e003-i0088 => L=3.582 acc= 62% / t(ms):   0.5  80.4 119.1)
e003-i0094 => L=2.903 acc= 75% / t(ms):   0.5  80.7 118.0)
e003-i0100 => L=3.840 acc= 53% / t(ms):   0.5  80.1 119.1)
e003-i0106 => L=3.161 acc= 77% / t(ms):   0.5  79.7 117.6)
e003-i0112 => L=3.224 acc= 73% / t(ms):   0.5  80.2 117.3)
e003-i0118 => L=3.410 acc= 59% / t(ms):   0.5  81.3 117.8)
e003-i0123 => L=3.047 acc= 76% / t(ms):   0.5  80.7 118.7)
e003-i0129 => L=3.175 acc= 71% / t(ms):   0.5  80.6 118.0)
e003-i0135 => L=2.710 acc= 80% / t(ms):   0.5  80.6 116.8)
e003-i0141 => L=3.129 acc= 70% / t(ms):   0.5  80.7 117.3)
e003-i0147 => L=3.886 acc= 54% / t(ms):   0.5  80.0 117.6)
e003-i0152 => L=3.310 acc= 64% / t(ms):   0.5  81.0 118.1)
e003-i0158 => L=2.901 acc= 83% / t(ms):   0.5  81.0 117.6)
e003-i0163 => L=3.066 acc= 69% / t(ms):   0.5  80.5 119.0)
e003-i0169 => L=2.869 acc= 81% / t(ms):   0.5  80.5 116.8)
e003-i0175 => L=2.758 acc= 78% / t(ms):   0.5  81.5 117.9)
e003-i0180 => L=3.291 acc= 67% / t(ms):   0.6  81.4 117.9)
e003-i0186 => L=3.039 acc= 79% / t(ms):   0.6  80.2 119.4)
e003-i0192 => L=3.464 acc= 63% / t(ms):   0.5  80.5 118.8)
e003-i0198 => L=3.364 acc= 74% / t(ms):   0.5  79.7 118.6)
e003-i0204 => L=3.524 acc= 61% / t(ms):   0.5  79.9 117.2)
e003-i0209 => L=3.847 acc= 59% / t(ms):   0.5  81.2 118.1)
e003-i0215 => L=2.536 acc= 91% / t(ms):   0.5  80.0 117.7)
e003-i0221 => L=2.996 acc= 77% / t(ms):   0.5  79.4 118.5)
e003-i0226 => L=3.155 acc= 77% / t(ms):   0.5  81.6 119.4)
e003-i0231 => L=3.296 acc= 60% / t(ms):   0.5  81.2 119.4)
e003-i0237 => L=2.927 acc= 85% / t(ms):   0.5  80.5 117.9)
e003-i0243 => L=2.826 acc= 82% / t(ms):   0.5  80.6 117.8)
e003-i0248 => L=3.140 acc= 72% / t(ms):   0.5  82.7 119.0)
e003-i0254 => L=2.882 acc= 73% / t(ms):   0.5  80.7 118.3)
e003-i0260 => L=3.532 acc= 63% / t(ms):   0.5  79.5 118.2)
e003-i0266 => L=3.232 acc= 77% / t(ms):   0.5  80.3 118.2)
e003-i0271 => L=2.990 acc= 79% / t(ms):   0.6  80.4 118.5)
e003-i0276 => L=2.788 acc= 80% / t(ms):   0.6  81.7 118.4)
e003-i0282 => L=3.234 acc= 77% / t(ms):   0.6  80.5 117.9)
e003-i0288 => L=3.228 acc= 70% / t(ms):   0.5  81.0 116.9)
e003-i0293 => L=3.005 acc= 76% / t(ms):   0.6  81.0 118.1)
e003-i0299 => L=2.860 acc= 78% / t(ms):   0.5  80.6 117.3)
e003-i0304 => L=3.007 acc= 78% / t(ms):   0.5  80.5 118.7)
e003-i0309 => L=2.974 acc= 79% / t(ms):   0.5  81.4 119.4)
e003-i0314 => L=2.744 acc= 81% / t(ms):   0.6  80.5 119.8)
e003-i0320 => L=3.219 acc= 74% / t(ms):   0.6  78.3 119.1)
e003-i0325 => L=3.320 acc= 61% / t(ms):   0.6  79.4 119.0)
e003-i0331 => L=2.823 acc= 82% / t(ms):   0.6  79.2 118.5)
e003-i0337 => L=3.419 acc= 70% / t(ms):   0.6  80.5 118.2)
e003-i0342 => L=2.635 acc= 86% / t(ms):   0.6  81.8 117.1)
e003-i0348 => L=3.191 acc= 68% / t(ms):   0.6  81.6 117.7)
e003-i0354 => L=3.542 acc= 67% / t(ms):   0.6  82.0 118.2)
e003-i0360 => L=3.020 acc= 76% / t(ms):   0.5  79.9 118.0)
e003-i0366 => L=3.596 acc= 61% / t(ms):   0.5  80.2 117.9)
e003-i0372 => L=3.583 acc= 63% / t(ms):   0.5  79.6 117.1)
e003-i0378 => L=2.823 acc= 74% / t(ms):   0.5  79.3 116.7)
e003-i0384 => L=2.952 acc= 75% / t(ms):   0.5  80.1 119.7)
e003-i0390 => L=2.962 acc= 77% / t(ms):   0.5  79.1 119.4)
e003-i0396 => L=2.813 acc= 74% / t(ms):   0.5  78.9 119.6)
e003-i0401 => L=2.947 acc= 71% / t(ms):   0.5  80.3 118.8)
e003-i0407 => L=2.757 acc= 87% / t(ms):   0.5  79.6 117.6)
e003-i0413 => L=3.159 acc= 71% / t(ms):   0.5  79.9 118.8)
e003-i0418 => L=3.005 acc= 79% / t(ms):   0.6  80.5 120.1)
e003-i0423 => L=3.093 acc= 76% / t(ms):   0.6  80.3 119.8)
e003-i0429 => L=3.253 acc= 72% / t(ms):   0.5  79.8 119.5)
e003-i0434 => L=3.205 acc= 71% / t(ms):   0.5  81.2 120.1)
e003-i0440 => L=2.866 acc= 76% / t(ms):   0.5  79.6 119.0)
e003-i0445 => L=3.310 acc= 65% / t(ms):   0.5  80.7 118.6)
e003-i0451 => L=2.649 acc= 80% / t(ms):   0.5  80.1 118.9)
e003-i0456 => L=2.872 acc= 83% / t(ms):   0.5  81.8 118.6)
e003-i0462 => L=2.659 acc= 85% / t(ms):   0.5  80.3 117.4)
e003-i0467 => L=3.887 acc= 61% / t(ms):   0.5  80.7 119.0)
e003-i0473 => L=2.861 acc= 82% / t(ms):   0.5  81.1 116.9)
e003-i0479 => L=2.659 acc= 89% / t(ms):   0.5  80.1 116.8)
e003-i0485 => L=3.169 acc= 73% / t(ms):   0.4  78.8 117.1)
e003-i0491 => L=2.925 acc= 78% / t(ms):   0.4  79.1 117.9)
e003-i0497 => L=3.403 acc= 71% / t(ms):   0.4  77.9 116.4)
Validation : 0.0% (timings : 47.91 8.93)
Validation : 16.0% (timings : 43.60 37.62)
Validation : 44.0% (timings : 21.49 55.38)
Validation : 84.0% (timings : 7.81 52.34)
S3DIS mean IoU = 28.5%
e004-i0000 => L=3.246 acc= 64% / t(ms): 7865.3 140.0 190.3)
e004-i0005 => L=2.943 acc= 75% / t(ms):   1.8  91.9 124.2)
e004-i0010 => L=3.553 acc= 65% / t(ms):   1.3  86.7 129.1)
e004-i0015 => L=3.123 acc= 65% / t(ms):   1.0  86.0 126.3)
e004-i0020 => L=3.133 acc= 78% / t(ms):   0.8  84.3 124.2)
e004-i0025 => L=3.550 acc= 65% / t(ms):   0.7  83.1 122.6)
e004-i0030 => L=2.930 acc= 66% / t(ms):   0.7  83.1 122.9)
e004-i0035 => L=3.223 acc= 72% / t(ms):   0.6  85.7 124.0)
e004-i0040 => L=2.995 acc= 72% / t(ms):   0.7  84.6 122.7)
e004-i0045 => L=2.838 acc= 79% / t(ms):   0.7  82.9 122.3)
e004-i0050 => L=3.303 acc= 69% / t(ms):   0.6  84.4 122.4)
e004-i0055 => L=2.615 acc= 87% / t(ms):   0.6  82.6 121.1)
e004-i0060 => L=2.904 acc= 81% / t(ms):   0.6  82.1 122.0)
e004-i0065 => L=3.029 acc= 74% / t(ms):   0.7  84.8 127.1)
e004-i0070 => L=3.204 acc= 70% / t(ms):   0.6  84.7 124.8)
e004-i0075 => L=2.855 acc= 82% / t(ms):   0.6  83.5 124.0)
e004-i0080 => L=3.208 acc= 73% / t(ms):   0.6  82.7 122.6)
e004-i0085 => L=3.043 acc= 73% / t(ms):   0.6  83.5 123.1)
e004-i0090 => L=3.022 acc= 70% / t(ms):   0.6  84.1 121.9)
e004-i0095 => L=3.299 acc= 66% / t(ms):   0.5  84.0 123.3)
e004-i0100 => L=2.809 acc= 71% / t(ms):   0.5  82.9 122.4)
e004-i0105 => L=3.773 acc= 62% / t(ms):   0.5  83.0 121.6)
e004-i0111 => L=2.849 acc= 74% / t(ms):   0.5  81.4 120.6)
e004-i0116 => L=3.099 acc= 74% / t(ms):   0.5  81.3 120.4)
e004-i0121 => L=2.722 acc= 79% / t(ms):   0.6  82.2 121.3)
e004-i0126 => L=2.901 acc= 74% / t(ms):   0.6  88.2 128.8)
e004-i0132 => L=2.981 acc= 70% / t(ms):   0.6  84.8 124.3)
e004-i0137 => L=3.141 acc= 74% / t(ms):   0.6  84.9 122.3)
e004-i0142 => L=2.779 acc= 74% / t(ms):   0.6  85.8 123.1)
e004-i0147 => L=3.260 acc= 68% / t(ms):   0.8  89.7 127.6)
e004-i0152 => L=3.038 acc= 74% / t(ms):   0.7  91.8 131.6)
e004-i0156 => L=3.595 acc= 66% / t(ms):   1.1  99.6 141.7)
e004-i0161 => L=2.960 acc= 80% / t(ms):   1.0  96.1 137.0)
e004-i0166 => L=3.140 acc= 68% / t(ms):   0.8  91.8 132.7)
e004-i0171 => L=2.853 acc= 78% / t(ms):   0.7  90.3 130.8)
e004-i0176 => L=2.836 acc= 79% / t(ms):   0.7  92.0 137.8)
e004-i0181 => L=2.925 acc= 75% / t(ms):   0.8  95.6 140.2)
e004-i0186 => L=2.946 acc= 73% / t(ms):   0.8  92.7 131.1)
e004-i0191 => L=3.075 acc= 74% / t(ms):   0.7  88.8 128.2)
e004-i0196 => L=3.051 acc= 72% / t(ms):   0.7  85.6 126.4)
e004-i0201 => L=2.866 acc= 71% / t(ms):   0.7  86.7 125.8)
e004-i0206 => L=3.047 acc= 70% / t(ms):   0.6  89.0 127.2)
e004-i0210 => L=3.060 acc= 72% / t(ms):   1.2  94.5 138.3)
e004-i0215 => L=3.065 acc= 77% / t(ms):   1.0  90.2 133.0)
e004-i0218 => L=3.163 acc= 69% / t(ms):   1.0 111.4 148.7)
e004-i0223 => L=2.642 acc= 76% / t(ms):   0.8  98.9 136.4)
e004-i0228 => L=2.868 acc= 78% / t(ms):   0.7  94.1 129.1)
e004-i0233 => L=2.994 acc= 78% / t(ms):   0.6  88.4 125.7)
e004-i0238 => L=3.539 acc= 67% / t(ms):   0.6  87.0 124.6)
e004-i0243 => L=2.827 acc= 79% / t(ms):   0.6  84.1 122.7)
e004-i0248 => L=2.732 acc= 82% / t(ms):   0.6  84.4 123.4)
e004-i0253 => L=3.573 acc= 69% / t(ms):   0.9  87.5 127.9)
e004-i0258 => L=3.116 acc= 68% / t(ms):   0.7  86.0 127.4)
e004-i0262 => L=2.703 acc= 77% / t(ms):   0.8  97.7 133.9)
e004-i0267 => L=2.805 acc= 78% / t(ms):   1.0  95.9 135.1)
e004-i0272 => L=2.937 acc= 82% / t(ms):   0.8  90.9 130.4)
e004-i0277 => L=3.404 acc= 65% / t(ms):   0.7  88.4 126.7)
e004-i0281 => L=2.718 acc= 86% / t(ms):   0.8  95.6 130.9)
e004-i0286 => L=2.909 acc= 77% / t(ms):   0.7  91.0 128.4)
e004-i0291 => L=2.585 acc= 86% / t(ms):   0.8  88.7 124.9)
e004-i0295 => L=3.030 acc= 73% / t(ms):   0.9  96.4 136.0)
e004-i0299 => L=2.920 acc= 78% / t(ms):   1.1  99.9 138.4)
e004-i0303 => L=2.774 acc= 76% / t(ms):   1.2 104.0 146.4)
e004-i0308 => L=2.793 acc= 80% / t(ms):   1.0  97.0 142.4)
e004-i0312 => L=3.346 acc= 68% / t(ms):   1.0  98.9 147.1)
e004-i0316 => L=2.672 acc= 83% / t(ms):   1.0 106.7 151.6)
e004-i0321 => L=3.218 acc= 75% / t(ms):   0.9  97.6 139.5)
e004-i0326 => L=3.437 acc= 65% / t(ms):   0.9  93.4 135.6)
e004-i0331 => L=3.199 acc= 70% / t(ms):   0.9  88.4 130.0)
e004-i0336 => L=3.168 acc= 72% / t(ms):   0.8  86.6 125.7)
e004-i0341 => L=2.897 acc= 82% / t(ms):   0.7  84.9 124.0)
e004-i0346 => L=3.113 acc= 78% / t(ms):   0.6  84.8 123.1)
e004-i0351 => L=2.827 acc= 82% / t(ms):   0.6  83.0 122.1)
e004-i0356 => L=2.552 acc= 90% / t(ms):   0.6  82.5 121.9)
e004-i0361 => L=2.724 acc= 83% / t(ms):   0.6  83.1 122.8)
e004-i0366 => L=3.376 acc= 66% / t(ms):   0.6  82.0 122.4)
e004-i0371 => L=3.208 acc= 77% / t(ms):   0.6  81.2 121.7)
e004-i0376 => L=2.985 acc= 75% / t(ms):   0.6  82.9 121.7)
e004-i0381 => L=2.961 acc= 77% / t(ms):   0.5  82.7 121.4)
e004-i0386 => L=3.063 acc= 84% / t(ms):   0.5  81.5 120.3)
e004-i0391 => L=3.065 acc= 74% / t(ms):   0.5  81.6 121.4)
e004-i0396 => L=2.914 acc= 76% / t(ms):   0.6  81.0 121.8)
e004-i0401 => L=2.804 acc= 77% / t(ms):   0.6  84.3 125.0)
e004-i0406 => L=3.163 acc= 70% / t(ms):   0.7  83.1 125.5)
e004-i0411 => L=2.797 acc= 81% / t(ms):   0.8  88.5 130.2)
e004-i0416 => L=3.205 acc= 78% / t(ms):   0.7  86.3 127.8)
e004-i0421 => L=3.054 acc= 76% / t(ms):   0.7  85.7 127.6)
e004-i0426 => L=3.142 acc= 69% / t(ms):   0.7  86.3 126.6)
e004-i0431 => L=3.870 acc= 49% / t(ms):   0.6  86.0 126.1)
e004-i0436 => L=3.174 acc= 79% / t(ms):   0.6  88.3 130.6)
e004-i0441 => L=3.400 acc= 68% / t(ms):   0.7  88.0 130.0)
e004-i0446 => L=3.280 acc= 72% / t(ms):   0.7  91.0 132.5)
e004-i0450 => L=2.791 acc= 72% / t(ms):   0.8  95.1 137.9)
e004-i0455 => L=2.721 acc= 80% / t(ms):   0.8  93.1 135.1)
e004-i0459 => L=2.757 acc= 84% / t(ms):   1.1  98.1 139.7)
e004-i0464 => L=3.570 acc= 70% / t(ms):   1.0  99.5 143.5)
e004-i0469 => L=2.866 acc= 78% / t(ms):   1.2 100.4 145.3)
e004-i0474 => L=3.229 acc= 71% / t(ms):   1.2 101.7 143.5)
e004-i0479 => L=2.742 acc= 80% / t(ms):   1.2 101.7 142.5)
e004-i0484 => L=3.216 acc= 71% / t(ms):   1.1 100.0 140.6)
e004-i0489 => L=2.937 acc= 74% / t(ms):   0.8  93.0 133.9)
e004-i0494 => L=2.687 acc= 78% / t(ms):   0.6  88.8 130.1)
e004-i0499 => L=2.907 acc= 76% / t(ms):   0.5  84.9 126.8)
Validation : 0.0% (timings : 49.54 7.49)
Validation : 16.0% (timings : 40.95 37.42)
Validation : 46.0% (timings : 19.16 52.75)
Validation : 80.0% (timings : 8.12 56.91)
S3DIS mean IoU = 33.7%
e005-i0000 => L=2.964 acc= 65% / t(ms): 7559.3 158.0 253.4)
e005-i0005 => L=3.459 acc= 57% / t(ms):   1.1 124.6 142.9)
e005-i0010 => L=3.404 acc= 71% / t(ms):   0.9 107.5 134.4)
e005-i0015 => L=2.785 acc= 78% / t(ms):   0.8  98.9 127.8)
e005-i0020 => L=2.919 acc= 77% / t(ms):   0.7  93.3 124.2)
e005-i0025 => L=3.524 acc= 59% / t(ms):   0.6  90.2 124.1)
e005-i0030 => L=2.928 acc= 82% / t(ms):   0.6  86.2 122.7)
e005-i0035 => L=2.719 acc= 81% / t(ms):   0.6  87.1 124.5)
e005-i0040 => L=3.047 acc= 77% / t(ms):   0.6  84.5 123.1)
e005-i0045 => L=3.371 acc= 69% / t(ms):   0.6  84.9 123.2)
e005-i0050 => L=2.867 acc= 81% / t(ms):   0.6  84.4 124.0)
e005-i0055 => L=2.758 acc= 80% / t(ms):   0.6  84.2 123.4)
e005-i0060 => L=2.683 acc= 78% / t(ms):   0.6  82.6 123.2)
e005-i0065 => L=2.847 acc= 85% / t(ms):   0.6  82.7 122.2)
e005-i0071 => L=2.869 acc= 79% / t(ms):   0.6  81.6 120.9)
e005-i0076 => L=2.577 acc= 87% / t(ms):   0.6  82.6 121.5)
e005-i0081 => L=2.585 acc= 86% / t(ms):   0.6  82.4 121.7)
e005-i0086 => L=2.379 acc= 87% / t(ms):   0.6  81.7 121.0)
e005-i0091 => L=2.641 acc= 86% / t(ms):   0.6  82.0 120.2)
e005-i0096 => L=3.298 acc= 74% / t(ms):   0.6  83.0 121.9)
e005-i0101 => L=3.206 acc= 71% / t(ms):   0.6  83.6 122.9)
e005-i0106 => L=2.618 acc= 83% / t(ms):   0.6  84.0 121.8)
e005-i0111 => L=2.841 acc= 82% / t(ms):   0.6  84.8 125.3)
e005-i0116 => L=2.431 acc= 86% / t(ms):   0.7  86.8 124.6)
e005-i0122 => L=3.162 acc= 71% / t(ms):   0.7  83.2 121.2)
e005-i0127 => L=2.660 acc= 83% / t(ms):   0.6  84.4 122.4)
e005-i0133 => L=2.484 acc= 85% / t(ms):   0.6  82.8 120.6)
e005-i0139 => L=2.894 acc= 77% / t(ms):   0.5  81.7 120.4)
e005-i0144 => L=2.643 acc= 79% / t(ms):   0.6  82.8 121.2)
e005-i0149 => L=2.902 acc= 79% / t(ms):   0.6  82.1 122.8)
e005-i0154 => L=2.756 acc= 82% / t(ms):   0.6  83.0 122.3)
e005-i0159 => L=3.527 acc= 68% / t(ms):   0.6  82.8 120.2)
e005-i0164 => L=3.131 acc= 71% / t(ms):   0.6  83.0 121.1)
e005-i0169 => L=2.405 acc= 88% / t(ms):   0.6  82.9 121.8)
e005-i0174 => L=2.666 acc= 83% / t(ms):   0.6  82.9 122.6)
e005-i0179 => L=2.895 acc= 76% / t(ms):   0.6  81.7 121.7)
e005-i0184 => L=3.350 acc= 66% / t(ms):   0.7  82.5 121.5)
e005-i0189 => L=3.159 acc= 72% / t(ms):   0.6  82.4 123.1)
e005-i0194 => L=3.129 acc= 72% / t(ms):   0.6  83.3 122.4)
e005-i0199 => L=2.695 acc= 82% / t(ms):   0.6  83.6 121.5)
e005-i0204 => L=2.517 acc= 81% / t(ms):   0.6  83.3 121.4)
e005-i0209 => L=3.308 acc= 70% / t(ms):   0.6  84.3 122.2)
e005-i0214 => L=2.989 acc= 72% / t(ms):   0.6  83.3 122.4)
e005-i0219 => L=2.557 acc= 81% / t(ms):   0.6  82.2 120.9)
e005-i0224 => L=2.598 acc= 84% / t(ms):   0.6  83.3 120.7)
e005-i0229 => L=3.347 acc= 63% / t(ms):   0.6  83.3 120.3)
e005-i0234 => L=3.241 acc= 67% / t(ms):   0.6  84.2 119.6)
e005-i0239 => L=2.974 acc= 75% / t(ms):   0.6  84.4 120.5)
e005-i0244 => L=3.055 acc= 73% / t(ms):   0.6  83.6 122.3)
e005-i0249 => L=2.934 acc= 75% / t(ms):   0.6  83.0 121.1)
e005-i0254 => L=2.981 acc= 79% / t(ms):   0.6  84.4 121.7)
e005-i0259 => L=2.816 acc= 81% / t(ms):   0.6  84.1 125.3)
e005-i0264 => L=3.358 acc= 60% / t(ms):   0.6  83.5 123.5)
e005-i0269 => L=2.997 acc= 75% / t(ms):   0.6  84.5 125.0)
e005-i0274 => L=3.220 acc= 83% / t(ms):   0.6  86.3 125.8)
e005-i0279 => L=2.838 acc= 80% / t(ms):   0.6  85.0 123.8)
e005-i0284 => L=3.573 acc= 61% / t(ms):   0.6  83.6 122.1)
e005-i0289 => L=2.944 acc= 70% / t(ms):   0.6  83.7 122.1)
e005-i0294 => L=2.792 acc= 76% / t(ms):   0.6  85.5 123.2)
e005-i0299 => L=3.281 acc= 65% / t(ms):   0.6  86.6 122.6)
e005-i0304 => L=3.170 acc= 73% / t(ms):   0.6  86.6 121.0)
e005-i0309 => L=2.906 acc= 77% / t(ms):   0.6  85.3 121.8)
e005-i0314 => L=2.982 acc= 77% / t(ms):   0.6  84.7 121.2)
