Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_1, subsampled at 0.030
146.6 MB loaded in 0.1s
Found KDTree for cloud Area_2, subsampled at 0.030
159.1 MB loaded in 0.2s
Found KDTree for cloud Area_3, subsampled at 0.030
62.6 MB loaded in 0.1s
Found KDTree for cloud Area_4, subsampled at 0.030
144.2 MB loaded in 0.1s
Found KDTree for cloud Area_6, subsampled at 0.030
137.9 MB loaded in 0.1s
Preparing potentials
Done in 0.0s
Preparing ply files
Done in 0.0s
Found KDTree for cloud Area_5, subsampled at 0.030
260.4 MB loaded in 0.2s
Preparing potentials
Done in 0.0s
Preparing reprojection indices for testing
Area_5 done in 0.2s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 43976
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_1.200": 151
[92m"0.480_2.400": 66
Calibration done in 0.0s
Starting Calibration (use verbose=True for more details)
Previous calibration found:
Check batch limit dictionary
[92m"potentials_1.200_0.030_6": 43976
Check neighbors limit dictionary
[92m"0.030_0.075": 28
[92m"0.060_0.150": 32
[92m"0.120_0.300": 40
[92m"0.240_1.200": 151
[92m"0.480_2.400": 66
Calibration done in 0.0s
Model Preparation
*****************
Done in 0.9s
Start training
**************
e000-i0000 => L=10.537 acc=  8% / t(ms): 839.7 1252.1 103.9)
e001-i0286 => L=2.971 acc= 78% / t(ms):   0.5  81.5 119.9)
e001-i0291 => L=3.403 acc= 72% / t(ms):   0.5  81.0 120.2)
e001-i0296 => L=2.821 acc= 86% / t(ms):   0.5  81.1 120.3)
e001-i0301 => L=3.222 acc= 77% / t(ms):   0.5  80.6 120.3)
e001-i0307 => L=3.495 acc= 70% / t(ms):   0.5  78.6 119.7)
e001-i0313 => L=3.288 acc= 68% / t(ms):   0.4  79.6 119.5)
e001-i0318 => L=3.202 acc= 76% / t(ms):   0.4  80.3 120.1)
e001-i0324 => L=3.529 acc= 73% / t(ms):   0.4  79.8 120.5)
e001-i0330 => L=3.661 acc= 62% / t(ms):   0.5  80.3 118.3)
e001-i0335 => L=3.206 acc= 73% / t(ms):   0.5  80.8 119.5)
e001-i0340 => L=3.453 acc= 62% / t(ms):   0.5  82.2 120.9)
e001-i0345 => L=3.118 acc= 75% / t(ms):   0.5  82.4 121.7)
e001-i0350 => L=3.649 acc= 66% / t(ms):   0.5  81.3 121.2)
e001-i0355 => L=3.203 acc= 77% / t(ms):   0.5  81.5 122.1)
e001-i0360 => L=3.470 acc= 68% / t(ms):   0.5  80.9 122.9)
e001-i0365 => L=3.519 acc= 61% / t(ms):   0.5  82.6 122.7)
e001-i0370 => L=3.237 acc= 78% / t(ms):   0.5  82.6 123.2)
e001-i0375 => L=3.336 acc= 74% / t(ms):   0.5  82.6 123.1)
e001-i0380 => L=3.148 acc= 73% / t(ms):   0.5  83.3 123.6)
e001-i0385 => L=3.972 acc= 71% / t(ms):   0.5  82.5 123.0)
e001-i0390 => L=3.677 acc= 65% / t(ms):   0.5  81.5 122.6)
e001-i0395 => L=3.213 acc= 74% / t(ms):   0.5  80.7 123.1)
e001-i0400 => L=3.270 acc= 69% / t(ms):   0.5  80.6 122.8)
e001-i0405 => L=4.332 acc= 50% / t(ms):   0.5  80.7 121.6)
e001-i0410 => L=3.139 acc= 69% / t(ms):   0.5  81.3 123.5)
e001-i0415 => L=3.880 acc= 69% / t(ms):   0.5  81.1 123.2)
e001-i0420 => L=4.034 acc= 57% / t(ms):   0.5  81.3 121.1)
e001-i0425 => L=3.745 acc= 65% / t(ms):   0.5  80.8 120.6)
e001-i0430 => L=3.307 acc= 64% / t(ms):   0.5  80.7 120.5)
e001-i0436 => L=3.537 acc= 67% / t(ms):   0.5  80.1 120.5)
e001-i0441 => L=2.997 acc= 78% / t(ms):   0.5  81.4 120.4)
e001-i0446 => L=3.635 acc= 59% / t(ms):   0.6  81.9 121.7)
e001-i0451 => L=3.203 acc= 73% / t(ms):   0.5  82.2 122.2)
e001-i0456 => L=3.073 acc= 76% / t(ms):   0.5  81.8 123.0)
e001-i0461 => L=3.360 acc= 68% / t(ms):   0.5  81.9 121.7)
e001-i0466 => L=3.093 acc= 80% / t(ms):   0.5  82.1 123.6)
e001-i0471 => L=3.198 acc= 78% / t(ms):   0.5  81.8 122.0)
e001-i0476 => L=3.160 acc= 72% / t(ms):   0.5  81.6 120.7)
e001-i0481 => L=3.258 acc= 75% / t(ms):   0.5  81.8 121.1)
e001-i0487 => L=3.991 acc= 56% / t(ms):   0.4  80.7 120.6)
e001-i0493 => L=2.768 acc= 87% / t(ms):   0.4  80.4 119.2)
e001-i0498 => L=2.962 acc= 85% / t(ms):   0.4  80.5 119.7)
Validation : 2.0% (timings : 40.76 11.66)
Validation : 32.0% (timings : 19.02 40.30)
Validation : 70.0% (timings : 7.29 49.05)
S3DIS mean IoU = 29.3%
e002-i0000 => L=3.545 acc= 69% / t(ms): 5082.1  82.6 182.8)
e002-i0005 => L=2.884 acc= 81% / t(ms):   1.2  90.4 128.3)
e002-i0010 => L=2.790 acc= 81% / t(ms):   1.0  88.3 126.4)
e002-i0015 => L=3.635 acc= 64% / t(ms):   0.8  85.9 126.4)
e002-i0020 => L=3.194 acc= 77% / t(ms):   0.7  84.2 124.4)
e002-i0025 => L=3.829 acc= 57% / t(ms):   0.6  83.2 122.9)
e002-i0030 => L=3.612 acc= 66% / t(ms):   0.6  82.8 122.4)
e002-i0035 => L=3.261 acc= 75% / t(ms):   0.5  82.5 121.3)
e002-i0040 => L=3.042 acc= 77% / t(ms):   0.5  82.3 121.0)
e002-i0045 => L=3.531 acc= 62% / t(ms):   0.5  82.1 121.3)
e002-i0050 => L=3.071 acc= 70% / t(ms):   0.5  81.7 121.6)
e002-i0055 => L=3.137 acc= 70% / t(ms):   0.5  80.5 121.9)
e002-i0060 => L=3.090 acc= 71% / t(ms):   0.5  79.8 122.0)
e002-i0065 => L=3.971 acc= 59% / t(ms):   0.5  81.2 123.1)
e002-i0070 => L=3.480 acc= 71% / t(ms):   0.5  81.1 123.4)
e002-i0075 => L=3.432 acc= 66% / t(ms):   0.5  80.8 122.1)
e002-i0080 => L=3.747 acc= 58% / t(ms):   0.5  81.5 121.1)
e002-i0085 => L=3.395 acc= 61% / t(ms):   0.5  81.4 121.3)
e002-i0091 => L=2.965 acc= 77% / t(ms):   0.5  80.0 121.3)
e002-i0096 => L=2.931 acc= 83% / t(ms):   0.5  80.4 121.1)
e002-i0101 => L=3.406 acc= 69% / t(ms):   0.5  81.4 121.2)
e002-i0106 => L=3.472 acc= 60% / t(ms):   0.5  81.6 121.7)
e002-i0111 => L=3.296 acc= 72% / t(ms):   0.5  81.0 122.3)
e002-i0116 => L=3.194 acc= 76% / t(ms):   0.5  80.9 123.1)
e002-i0121 => L=3.374 acc= 69% / t(ms):   0.5  81.5 122.5)
e002-i0127 => L=2.912 acc= 80% / t(ms):   0.5  80.9 121.0)
e002-i0132 => L=3.313 acc= 70% / t(ms):   0.5  81.9 120.4)
e002-i0137 => L=3.058 acc= 71% / t(ms):   0.5  81.7 121.4)
e002-i0142 => L=3.316 acc= 73% / t(ms):   0.6  82.5 120.8)
e002-i0147 => L=2.762 acc= 81% / t(ms):   0.5  82.4 120.5)
e002-i0152 => L=3.044 acc= 68% / t(ms):   0.5  82.9 121.5)
e002-i0157 => L=3.892 acc= 63% / t(ms):   0.5  82.2 121.3)
e002-i0162 => L=3.059 acc= 74% / t(ms):   0.4  81.8 121.7)
e002-i0167 => L=3.328 acc= 78% / t(ms):   0.5  81.4 122.6)
e002-i0172 => L=3.744 acc= 56% / t(ms):   0.6  85.9 128.0)
e002-i0177 => L=3.239 acc= 70% / t(ms):   0.5  85.1 126.7)
e002-i0182 => L=3.495 acc= 64% / t(ms):   0.5  83.2 124.8)
e002-i0187 => L=3.446 acc= 78% / t(ms):   0.5  83.2 123.8)
e002-i0192 => L=3.605 acc= 71% / t(ms):   0.5  82.7 122.7)
e002-i0197 => L=3.650 acc= 65% / t(ms):   0.5  82.6 122.6)
e002-i0202 => L=3.015 acc= 75% / t(ms):   0.5  82.9 122.5)
e002-i0207 => L=3.106 acc= 71% / t(ms):   0.5  82.6 121.1)
e002-i0212 => L=3.070 acc= 73% / t(ms):   0.5  82.0 122.2)
e002-i0217 => L=2.844 acc= 79% / t(ms):   0.5  82.2 122.3)
e002-i0222 => L=2.673 acc= 84% / t(ms):   0.5  82.0 122.1)
e002-i0227 => L=2.739 acc= 81% / t(ms):   0.5  81.8 121.2)
e002-i0232 => L=3.330 acc= 64% / t(ms):   0.5  82.1 121.3)
e002-i0237 => L=2.865 acc= 79% / t(ms):   0.5  82.5 120.0)
e002-i0243 => L=3.522 acc= 69% / t(ms):   0.5  79.9 119.7)
e002-i0248 => L=3.124 acc= 74% / t(ms):   0.5  80.2 120.2)
e002-i0253 => L=3.459 acc= 72% / t(ms):   0.5  81.1 119.3)
e002-i0258 => L=3.156 acc= 71% / t(ms):   0.5  80.8 121.7)
e002-i0263 => L=3.831 acc= 65% / t(ms):   0.5  81.5 123.0)
e002-i0268 => L=3.435 acc= 65% / t(ms):   0.5  82.7 123.4)
e002-i0274 => L=3.338 acc= 64% / t(ms):   0.5  81.5 121.1)
e002-i0279 => L=3.504 acc= 66% / t(ms):   0.5  81.8 120.5)
e002-i0284 => L=2.939 acc= 74% / t(ms):   0.5  81.7 121.6)
e002-i0290 => L=3.463 acc= 80% / t(ms):   0.5  80.1 119.0)
e002-i0295 => L=3.152 acc= 72% / t(ms):   0.5  80.4 121.0)
e002-i0300 => L=3.311 acc= 71% / t(ms):   0.5  79.7 122.3)
e002-i0305 => L=2.797 acc= 80% / t(ms):   0.5  80.9 122.6)
e002-i0310 => L=3.712 acc= 61% / t(ms):   0.5  81.8 121.4)
e002-i0315 => L=3.175 acc= 71% / t(ms):   0.5  82.0 120.2)
e002-i0321 => L=3.050 acc= 78% / t(ms):   0.4  80.3 119.5)
e002-i0326 => L=3.097 acc= 78% / t(ms):   0.5  82.1 120.5)
e002-i0331 => L=3.376 acc= 68% / t(ms):   0.5  83.9 125.8)
e002-i0336 => L=3.668 acc= 63% / t(ms):   0.6  83.9 124.2)
e002-i0341 => L=3.202 acc= 75% / t(ms):   0.5  82.3 122.7)
e002-i0346 => L=3.014 acc= 78% / t(ms):   0.5  82.2 122.7)
e002-i0351 => L=3.079 acc= 77% / t(ms):   0.5  82.4 122.3)
e002-i0356 => L=3.342 acc= 75% / t(ms):   0.5  82.4 122.6)
e002-i0361 => L=3.025 acc= 77% / t(ms):   0.5  81.9 122.1)
e002-i0366 => L=3.238 acc= 74% / t(ms):   0.5  83.3 124.1)
e002-i0371 => L=2.911 acc= 76% / t(ms):   0.5  82.3 121.9)
e002-i0376 => L=3.065 acc= 73% / t(ms):   0.5  82.6 123.0)
e002-i0381 => L=3.042 acc= 73% / t(ms):   0.5  81.5 122.2)
e002-i0386 => L=3.320 acc= 74% / t(ms):   0.5  81.6 122.2)
e002-i0391 => L=3.203 acc= 75% / t(ms):   0.5  81.2 120.7)
e002-i0396 => L=4.010 acc= 54% / t(ms):   0.5  81.3 121.4)
e002-i0401 => L=3.225 acc= 66% / t(ms):   0.5  83.1 124.2)
e002-i0406 => L=3.457 acc= 69% / t(ms):   0.5  84.0 125.0)
e002-i0411 => L=3.365 acc= 64% / t(ms):   0.5  83.5 124.7)
e002-i0416 => L=3.424 acc= 65% / t(ms):   0.5  84.5 124.4)
e002-i0421 => L=3.218 acc= 77% / t(ms):   0.6  83.7 124.8)
e002-i0426 => L=2.956 acc= 76% / t(ms):   0.5  84.3 125.4)
e002-i0431 => L=3.164 acc= 76% / t(ms):   0.6  84.4 125.9)
e002-i0436 => L=2.837 acc= 77% / t(ms):   0.6  84.1 123.3)
e002-i0441 => L=3.009 acc= 73% / t(ms):   0.6  83.0 121.9)
e002-i0446 => L=2.997 acc= 74% / t(ms):   0.5  85.9 122.4)
e002-i0451 => L=3.430 acc= 73% / t(ms):   0.5  85.1 126.1)
e002-i0457 => L=2.846 acc= 85% / t(ms):   0.5  81.5 120.5)
e002-i0462 => L=3.484 acc= 67% / t(ms):   0.5  82.2 119.1)
e002-i0467 => L=3.492 acc= 69% / t(ms):   0.5  81.5 119.2)
e002-i0473 => L=3.410 acc= 65% / t(ms):   0.5  80.5 118.6)
e002-i0479 => L=3.521 acc= 60% / t(ms):   0.5  79.1 117.8)
e002-i0485 => L=3.663 acc= 60% / t(ms):   0.4  78.7 117.7)
e002-i0491 => L=3.191 acc= 65% / t(ms):   0.4  80.2 118.7)
e002-i0497 => L=2.996 acc= 80% / t(ms):   0.4  77.5 115.8)
Validation : 0.0% (timings : 58.39 3.93)
